Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_hash_size,Param_mode,Distance_Hamming,Similarite_Pct
faces,1,Downscale_90,Downscale,90,wHash,8,coif1,2,98.61111111111111
faces,1,Downscale_90,Downscale,90,wHash,16,haar,0,100.0
faces,1,Downscale_90,Downscale,90,wHash,16,db4,4,99.17355371900827
faces,1,Downscale_90,Downscale,90,wHash,16,sym5,2,99.65277777777777
faces,1,Downscale_90,Downscale,90,wHash,16,coif1,2,99.5
faces,1,Downscale_90,Downscale,90,wHash,32,haar,12,98.828125
faces,1,Downscale_90,Downscale,90,wHash,32,db4,6,99.58448753462604
faces,1,Downscale_90,Downscale,90,wHash,32,sym5,0,100.0
faces,1,Downscale_90,Downscale,90,wHash,32,coif1,6,99.53703703703704
faces,1,Occlusion_10,Occlusion,10,wHash,4,haar,2,87.5
faces,1,Occlusion_10,Occlusion,10,wHash,4,db4,2,98.0
faces,1,Occlusion_10,Occlusion,10,wHash,4,sym5,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,4,coif1,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,8,haar,2,96.875
faces,1,Occlusion_10,Occlusion,10,wHash,8,db4,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,8,sym5,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,8,coif1,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,16,haar,24,90.625
faces,1,Occlusion_10,Occlusion,10,wHash,16,db4,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,16,sym5,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,16,coif1,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,32,haar,80,92.1875
faces,1,Occlusion_10,Occlusion,10,wHash,32,db4,0,100.0
faces,1,Occlusion_10,Occlusion,10,wHash,32,sym5,4,99.7370151216305
faces,1,Occlusion_10,Occlusion,10,wHash,32,coif1,18,98.61111111111111
faces,1,Occlusion_25,Occlusion,25,wHash,4,haar,2,87.5
faces,1,Occlusion_25,Occlusion,25,wHash,4,db4,4,96.0
faces,1,Occlusion_25,Occlusion,25,wHash,4,sym5,0,100.0
faces,1,Occlusion_25,Occlusion,25,wHash,4,coif1,0,100.0
faces,1,Occlusion_25,Occlusion,25,wHash,8,haar,6,90.625
faces,1,Occlusion_25,Occlusion,25,wHash,8,db4,2,98.9795918367347
faces,1,Occlusion_25,Occlusion,25,wHash,8,sym5,2,99.21875
faces,1,Occlusion_25,Occlusion,25,wHash,8,coif1,2,98.61111111111111
faces,1,Occlusion_25,Occlusion,25,wHash,16,haar,36,85.9375
faces,1,Occlusion_25,Occlusion,25,wHash,16,db4,6,98.7603305785124
faces,1,Occlusion_25,Occlusion,25,wHash,16,sym5,8,98.61111111111111
faces,1,Occlusion_25,Occlusion,25,wHash,16,coif1,8,98.0
faces,1,Occlusion_25,Occlusion,25,wHash,32,haar,142,86.1328125
faces,1,Occlusion_25,Occlusion,25,wHash,32,db4,22,98.4764542936288
faces,1,Occlusion_25,Occlusion,25,wHash,32,sym5,18,98.81656804733728
faces,1,Occlusion_25,Occlusion,25,wHash,32,coif1,42,96.75925925925927
faces,1,Occlusion_50,Occlusion,50,wHash,4,haar,2,87.5
faces,1,Occlusion_50,Occlusion,50,wHash,4,db4,14,86.0
faces,1,Occlusion_50,Occlusion,50,wHash,4,sym5,2,98.61111111111111
faces,1,Occlusion_50,Occlusion,50,wHash,4,coif1,2,96.875
faces,1,Occlusion_50,Occlusion,50,wHash,8,haar,16,75.0
faces,1,Occlusion_50,Occlusion,50,wHash,8,db4,16,91.83673469387755
faces,1,Occlusion_50,Occlusion,50,wHash,8,sym5,18,92.96875
faces,1,Occlusion_50,Occlusion,50,wHash,8,coif1,16,88.88888888888889
faces,1,Occlusion_50,Occlusion,50,wHash,16,haar,66,74.21875
faces,1,Occlusion_50,Occlusion,50,wHash,16,db4,42,91.32231404958678
faces,1,Occlusion_50,Occlusion,50,wHash,16,sym5,38,93.40277777777777
faces,1,Occlusion_50,Occlusion,50,wHash,16,coif1,38,90.5
faces,1,Occlusion_50,Occlusion,50,wHash,32,haar,334,67.3828125
faces,1,Occlusion_50,Occlusion,50,wHash,32,db4,166,88.50415512465374
faces,1,Occlusion_50,Occlusion,50,wHash,32,sym5,186,87.77120315581854
faces,1,Occlusion_50,Occlusion,50,wHash,32,coif1,216,83.33333333333334
faces,1,Occlusion_75,Occlusion,75,wHash,4,haar,2,87.5
faces,1,Occlusion_75,Occlusion,75,wHash,4,db4,26,74.0
faces,1,Occlusion_75,Occlusion,75,wHash,4,sym5,4,97.22222222222223
faces,1,Occlusion_75,Occlusion,75,wHash,4,coif1,8,87.5
faces,1,Occlusion_75,Occlusion,75,wHash,8,haar,21,67.1875
faces,1,Occlusion_75,Occlusion,75,wHash,8,db4,28,85.71428571428572
faces,1,Occlusion_75,Occlusion,75,wHash,8,sym5,26,89.84375
faces,1,Occlusion_75,Occlusion,75,wHash,8,coif1,22,84.72222222222223
faces,1,Occlusion_75,Occlusion,75,wHash,16,haar,92,64.0625
faces,1,Occlusion_75,Occlusion,75,wHash,16,db4,96,80.16528925619835
faces,1,Occlusion_75,Occlusion,75,wHash,16,sym5,96,83.33333333333334
faces,1,Occlusion_75,Occlusion,75,wHash,16,coif1,92,77.0
faces,1,Occlusion_75,Occlusion,75,wHash,32,haar,327,68.06640625
faces,1,Occlusion_75,Occlusion,75,wHash,32,db4,382,73.54570637119113
faces,1,Occlusion_75,Occlusion,75,wHash,32,sym5,416,72.64957264957265
faces,1,Occlusion_75,Occlusion,75,wHash,32,coif1,399,69.21296296296296
faces,2,Original,Original,0,wHash,4,haar,0,100.0
faces,2,Original,Original,0,wHash,4,db4,0,100.0
faces,2,Original,Original,0,wHash,4,sym5,0,100.0
faces,2,Original,Original,0,wHash,4,coif1,0,100.0
faces,2,Original,Original,0,wHash,8,haar,0,100.0
faces,2,Original,Original,0,wHash,8,db4,0,100.0
faces,2,Original,Original,0,wHash,8,sym5,0,100.0
faces,2,Original,Original,0,wHash,8,coif1,0,100.0
faces,2,Original,Original,0,wHash,16,haar,0,100.0
faces,2,Original,Original,0,wHash,16,db4,0,100.0
faces,2,Original,Original,0,wHash,16,sym5,0,100.0
faces,2,Original,Original,0,wHash,16,coif1,0,100.0
faces,2,Original,Original,0,wHash,32,haar,0,100.0
faces,2,Original,Original,0,wHash,32,db4,0,100.0
faces,2,Original,Original,0,wHash,32,sym5,0,100.0
faces,2,Original,Original,0,wHash,32,coif1,0,100.0
faces,2,Compression_90,Compression,90,wHash,4,haar,0,100.0
faces,2,Compression_90,Compression,90,wHash,4,db4,0,100.0
faces,2,Compression_90,Compression,90,wHash,4,sym5,0,100.0
faces,2,Compression_90,Compression,90,wHash,4,coif1,0,100.0
faces,2,Compression_90,Compression,90,wHash,8,haar,0,100.0
faces,2,Compression_90,Compression,90,wHash,8,db4,0,100.0
faces,2,Compression_90,Compression,90,wHash,8,sym5,0,100.0
faces,2,Compression_90,Compression,90,wHash,8,coif1,0,100.0
faces,2,Compression_90,Compression,90,wHash,16,haar,0,100.0
faces,2,Compression_90,Compression,90,wHash,16,db4,4,99.17355371900827
faces,2,Compression_90,Compression,90,wHash,16,sym5,0,100.0
faces,2,Compression_90,Compression,90,wHash,16,coif1,0,100.0
faces,2,Compression_90,Compression,90,wHash,32,haar,2,99.8046875
faces,2,Compression_90,Compression,90,wHash,32,db4,2,99.86149584487535
faces,2,Compression_90,Compression,90,wHash,32,sym5,0,100.0
faces,2,Compression_90,Compression,90,wHash,32,coif1,0,100.0
faces,2,Compression_75,Compression,75,wHash,4,haar,0,100.0
faces,2,Compression_75,Compression,75,wHash,4,db4,0,100.0
faces,2,Compression_75,Compression,75,wHash,4,sym5,0,100.0
faces,2,Compression_75,Compression,75,wHash,4,coif1,0,100.0
faces,2,Compression_75,Compression,75,wHash,8,haar,0,100.0
faces,2,Compression_75,Compression,75,wHash,8,db4,0,100.0
faces,2,Compression_75,Compression,75,wHash,8,sym5,0,100.0
faces,2,Compression_75,Compression,75,wHash,8,coif1,0,100.0
faces,2,Compression_75,Compression,75,wHash,16,haar,0,100.0
faces,2,Compression_75,Compression,75,wHash,16,db4,4,99.17355371900827
faces,2,Compression_75,Compression,75,wHash,16,sym5,2,99.65277777777777
faces,2,Compression_75,Compression,75,wHash,16,coif1,0,100.0
faces,2,Compression_75,Compression,75,wHash,32,haar,0,100.0
faces,2,Compression_75,Compression,75,wHash,32,db4,0,100.0
faces,2,Compression_75,Compression,75,wHash,32,sym5,0,100.0
faces,2,Compression_75,Compression,75,wHash,32,coif1,2,99.84567901234568
faces,2,Compression_50,Compression,50,wHash,4,haar,0,100.0
faces,2,Compression_50,Compression,50,wHash,4,db4,8,92.0
faces,2,Compression_50,Compression,50,wHash,4,sym5,0,100.0
faces,2,Compression_50,Compression,50,wHash,4,coif1,0,100.0
faces,2,Compression_50,Compression,50,wHash,8,haar,0,100.0
faces,2,Compression_50,Compression,50,wHash,8,db4,2,98.9795918367347
faces,2,Compression_50,Compression,50,wHash,8,sym5,2,99.21875
faces,2,Compression_50,Compression,50,wHash,8,coif1,0,100.0
faces,2,Compression_50,Compression,50,wHash,16,haar,0,100.0
faces,2,Compression_50,Compression,50,wHash,16,db4,4,99.17355371900827
faces,2,Compression_50,Compression,50,wHash,16,sym5,0,100.0
faces,2,Compression_50,Compression,50,wHash,16,coif1,2,99.5
faces,2,Compression_50,Compression,50,wHash,32,haar,2,99.8046875
faces,2,Compression_50,Compression,50,wHash,32,db4,14,99.03047091412742
faces,2,Compression_50,Compression,50,wHash,32,sym5,2,99.86850756081526
faces,2,Compression_50,Compression,50,wHash,32,coif1,6,99.53703703703704
faces,2,Compression_25,Compression,25,wHash,4,haar,0,100.0
faces,2,Compression_25,Compression,25,wHash,4,db4,0,100.0
faces,2,Compression_25,Compression,25,wHash,4,sym5,0,100.0
faces,2,Compression_25,Compression,25,wHash,4,coif1,0,100.0
faces,2,Compression_25,Compression,25,wHash,8,haar,0,100.0
faces,2,Compression_25,Compression,25,wHash,8,db4,2,98.9795918367347
faces,2,Compression_25,Compression,25,wHash,8,sym5,2,99.21875
faces,2,Compression_25,Compression,25,wHash,8,coif1,0,100.0
faces,2,Compression_25,Compression,25,wHash,16,haar,0,100.0
faces,2,Compression_25,Compression,25,wHash,16,db4,6,98.7603305785124
faces,2,Compression_25,Compression,25,wHash,16,sym5,0,100.0
faces,2,Compression_25,Compression,25,wHash,16,coif1,2,99.5
faces,2,Compression_25,Compression,25,wHash,32,haar,6,99.4140625
faces,2,Compression_25,Compression,25,wHash,32,db4,12,99.16897506925207
faces,2,Compression_25,Compression,25,wHash,32,sym5,6,99.60552268244577
faces,2,Compression_25,Compression,25,wHash,32,coif1,8,99.38271604938272
faces,2,Compression_10,Compression,10,wHash,4,haar,0,100.0
faces,2,Compression_10,Compression,10,wHash,4,db4,10,90.0
faces,2,Compression_10,Compression,10,wHash,4,sym5,0,100.0
faces,2,Compression_10,Compression,10,wHash,4,coif1,4,93.75
faces,2,Compression_10,Compression,10,wHash,8,haar,0,100.0
faces,2,Compression_10,Compression,10,wHash,8,db4,8,95.91836734693878
faces,2,Compression_10,Compression,10,wHash,8,sym5,0,100.0
faces,2,Compression_10,Compression,10,wHash,8,coif1,8,94.44444444444444
faces,2,Compression_10,Compression,10,wHash,16,haar,2,99.21875
faces,2,Compression_10,Compression,10,wHash,16,db4,16,96.69421487603306
faces,2,Compression_10,Compression,10,wHash,16,sym5,4,99.30555555555556
faces,2,Compression_10,Compression,10,wHash,16,coif1,4,99.0
faces,2,Compression_10,Compression,10,wHash,32,haar,12,98.828125
faces,2,Compression_10,Compression,10,wHash,32,db4,52,96.39889196675901
faces,2,Compression_10,Compression,10,wHash,32,sym5,8,99.47403024326101
faces,2,Compression_10,Compression,10,wHash,32,coif1,18,98.61111111111111
faces,2,Resize_50,Resize,50,wHash,4,haar,0,100.0
faces,2,Resize_50,Resize,50,wHash,4,db4,0,100.0
faces,2,Resize_50,Resize,50,wHash,4,sym5,8,94.44444444444444
faces,2,Resize_50,Resize,50,wHash,4,coif1,4,93.75
faces,2,Resize_50,Resize,50,wHash,8,haar,0,100.0
faces,2,Resize_50,Resize,50,wHash,8,db4,12,93.87755102040816
faces,2,Resize_50,Resize,50,wHash,8,sym5,10,96.09375
faces,2,Resize_50,Resize,50,wHash,8,coif1,4,97.22222222222223
faces,2,Resize_50,Resize,50,wHash,16,haar,0,100.0
faces,2,Resize_50,Resize,50,wHash,16,db4,44,90.9090909090909
faces,2,Resize_50,Resize,50,wHash,16,coif1,12,97.0
faces,2,Resize_50,Resize,50,wHash,32,haar,0,100.0
faces,2,Resize_75,Resize,75,wHash,4,haar,0,100.0
faces,2,Resize_75,Resize,75,wHash,4,db4,16,84.0
faces,2,Resize_75,Resize,75,wHash,4,sym5,16,88.88888888888889
faces,2,Resize_75,Resize,75,wHash,4,coif1,4,93.75
faces,2,Resize_75,Resize,75,wHash,8,haar,0,100.0
faces,2,Resize_75,Resize,75,wHash,8,db4,40,79.59183673469389
faces,2,Resize_75,Resize,75,wHash,8,coif1,12,91.66666666666667
faces,2,Resize_75,Resize,75,wHash,16,haar,2,99.21875
faces,2,Resize_75,Resize,75,wHash,32,haar,10,99.0234375
faces,2,Resize_90,Resize,90,wHash,4,haar,0,100.0
faces,2,Resize_90,Resize,90,wHash,4,db4,24,76.0
faces,2,Resize_90,Resize,90,wHash,4,coif1,4,93.75
faces,2,Resize_90,Resize,90,wHash,8,haar,2,96.875
faces,2,Resize_90,Resize,90,wHash,16,haar,4,98.4375
faces,2,Resize_90,Resize,90,wHash,32,haar,26,97.4609375
faces,2,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,4,db4,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,4,coif1,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,8,db4,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,8,sym5,2,99.21875
faces,2,Downscale_50,Downscale,50,wHash,8,coif1,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,16,haar,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,16,db4,4,99.17355371900827
faces,2,Downscale_50,Downscale,50,wHash,16,sym5,2,99.65277777777777
faces,2,Downscale_50,Downscale,50,wHash,16,coif1,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,32,haar,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,32,db4,6,99.58448753462604
faces,2,Downscale_50,Downscale,50,wHash,32,sym5,0,100.0
faces,2,Downscale_50,Downscale,50,wHash,32,coif1,4,99.69135802469135
faces,2,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,4,db4,2,98.0
faces,2,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,4,coif1,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,8,db4,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,8,sym5,2,99.21875
faces,2,Downscale_75,Downscale,75,wHash,8,coif1,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,16,haar,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,16,db4,4,99.17355371900827
faces,2,Downscale_75,Downscale,75,wHash,16,sym5,4,99.30555555555556
faces,2,Downscale_75,Downscale,75,wHash,16,coif1,0,100.0
faces,2,Downscale_75,Downscale,75,wHash,32,haar,6,99.4140625
faces,2,Downscale_75,Downscale,75,wHash,32,db4,10,99.30747922437673
faces,2,Downscale_75,Downscale,75,wHash,32,sym5,2,99.86850756081526
faces,2,Downscale_75,Downscale,75,wHash,32,coif1,14,98.91975308641975
faces,2,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
faces,2,Downscale_90,Downscale,90,wHash,4,db4,0,100.0
faces,2,Downscale_90,Downscale,90,wHash,4,sym5,2,98.61111111111111
faces,2,Downscale_90,Downscale,90,wHash,4,coif1,4,93.75
faces,2,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
faces,2,Downscale_90,Downscale,90,wHash,8,db4,6,96.93877551020408
faces,2,Downscale_90,Downscale,90,wHash,8,sym5,6,97.65625
faces,2,Downscale_90,Downscale,90,wHash,8,coif1,10,93.05555555555556
faces,2,Downscale_90,Downscale,90,wHash,16,haar,2,99.21875
faces,2,Downscale_90,Downscale,90,wHash,16,db4,18,96.28099173553719
faces,2,Downscale_90,Downscale,90,wHash,16,sym5,10,98.26388888888889
faces,2,Downscale_90,Downscale,90,wHash,16,coif1,8,98.0
faces,2,Downscale_90,Downscale,90,wHash,32,haar,19,98.14453125
faces,2,Downscale_90,Downscale,90,wHash,32,db4,52,96.39889196675901
faces,2,Downscale_90,Downscale,90,wHash,32,sym5,42,97.23865877712032
faces,2,Downscale_90,Downscale,90,wHash,32,coif1,50,96.14197530864197
faces,2,Occlusion_10,Occlusion,10,wHash,4,haar,4,75.0
faces,2,Occlusion_10,Occlusion,10,wHash,4,db4,6,94.0
faces,2,Occlusion_10,Occlusion,10,wHash,4,sym5,6,95.83333333333333
faces,2,Occlusion_10,Occlusion,10,wHash,4,coif1,6,90.625
faces,2,Occlusion_10,Occlusion,10,wHash,8,haar,10,84.375
faces,2,Occlusion_10,Occlusion,10,wHash,8,db4,8,95.91836734693878
faces,2,Occlusion_10,Occlusion,10,wHash,8,sym5,12,95.3125
faces,2,Occlusion_10,Occlusion,10,wHash,8,coif1,10,93.05555555555556
faces,2,Occlusion_10,Occlusion,10,wHash,16,haar,46,82.03125
faces,2,Occlusion_10,Occlusion,10,wHash,16,db4,44,90.9090909090909
faces,2,Occlusion_10,Occlusion,10,wHash,16,sym5,52,90.97222222222223
faces,2,Occlusion_10,Occlusion,10,wHash,16,coif1,52,87.0
faces,2,Occlusion_10,Occlusion,10,wHash,32,haar,198,80.6640625
faces,2,Occlusion_10,Occlusion,10,wHash,32,db4,200,86.14958448753463
faces,2,Occlusion_10,Occlusion,10,wHash,32,sym5,202,86.71926364234056
faces,2,Occlusion_10,Occlusion,10,wHash,32,coif1,196,84.87654320987654
faces,2,Occlusion_25,Occlusion,25,wHash,4,haar,8,50.0
faces,2,Occlusion_25,Occlusion,25,wHash,4,db4,10,90.0
faces,2,Occlusion_25,Occlusion,25,wHash,4,sym5,10,93.05555555555556
faces,2,Occlusion_25,Occlusion,25,wHash,4,coif1,10,84.375
faces,2,Occlusion_25,Occlusion,25,wHash,8,haar,28,56.25
faces,2,Occlusion_25,Occlusion,25,wHash,8,db4,24,87.75510204081633
faces,2,Occlusion_25,Occlusion,25,wHash,8,sym5,30,88.28125
faces,2,Occlusion_25,Occlusion,25,wHash,8,coif1,26,81.94444444444444
faces,2,Occlusion_25,Occlusion,25,wHash,16,haar,102,60.15625
faces,2,Occlusion_25,Occlusion,25,wHash,16,db4,98,79.75206611570248
faces,2,Occlusion_25,Occlusion,25,wHash,16,sym5,110,80.90277777777777
faces,2,Occlusion_25,Occlusion,25,wHash,16,coif1,100,75.0
faces,2,Occlusion_25,Occlusion,25,wHash,32,haar,404,60.546875
faces,2,Occlusion_25,Occlusion,25,wHash,32,db4,404,72.02216066481995
faces,2,Occlusion_25,Occlusion,25,wHash,32,sym5,416,72.64957264957265
faces,2,Occlusion_25,Occlusion,25,wHash,32,coif1,400,69.1358024691358
faces,2,Occlusion_50,Occlusion,50,wHash,4,haar,8,50.0
faces,2,Occlusion_50,Occlusion,50,wHash,4,db4,16,84.0
faces,2,Occlusion_50,Occlusion,50,wHash,4,sym5,14,90.27777777777777
faces,2,Occlusion_50,Occlusion,50,wHash,4,coif1,16,75.0
faces,2,Occlusion_50,Occlusion,50,wHash,8,haar,38,40.625
faces,2,Occlusion_50,Occlusion,50,wHash,8,db4,42,78.57142857142857
faces,2,Occlusion_50,Occlusion,50,wHash,8,sym5,44,82.8125
faces,2,Occlusion_50,Occlusion,50,wHash,8,coif1,40,72.22222222222223
faces,2,Occlusion_50,Occlusion,50,wHash,16,haar,138,46.09375
faces,2,Occlusion_50,Occlusion,50,wHash,16,db4,170,64.87603305785123
faces,2,Occlusion_50,Occlusion,50,wHash,16,sym5,162,71.875
faces,2,Occlusion_50,Occlusion,50,wHash,16,coif1,162,59.5
faces,2,Occlusion_50,Occlusion,50,wHash,32,haar,604,41.015625
faces,2,Occlusion_50,Occlusion,50,wHash,32,db4,660,54.29362880886426
faces,2,Occlusion_50,Occlusion,50,wHash,32,sym5,628,58.711374095989484
faces,2,Occlusion_50,Occlusion,50,wHash,32,coif1,612,52.77777777777778
faces,2,Occlusion_75,Occlusion,75,wHash,4,haar,8,50.0
faces,2,Occlusion_75,Occlusion,75,wHash,4,db4,22,78.0
faces,2,Occlusion_75,Occlusion,75,wHash,4,sym5,18,87.5
faces,2,Occlusion_75,Occlusion,75,wHash,4,coif1,20,68.75
faces,2,Occlusion_75,Occlusion,75,wHash,8,haar,39,39.0625
faces,2,Occlusion_75,Occlusion,75,wHash,8,db4,56,71.42857142857143
faces,2,Occlusion_75,Occlusion,75,wHash,8,sym5,60,76.5625
faces,2,Occlusion_75,Occlusion,75,wHash,8,coif1,62,56.94444444444444
faces,2,Occlusion_75,Occlusion,75,wHash,16,haar,136,46.875
faces,2,Occlusion_75,Occlusion,75,wHash,16,db4,230,52.4793388429752
faces,2,Occlusion_75,Occlusion,75,wHash,16,sym5,206,64.23611111111111
faces,2,Occlusion_75,Occlusion,75,wHash,16,coif1,210,47.5
faces,2,Occlusion_75,Occlusion,75,wHash,32,haar,540,47.265625
faces,2,Occlusion_75,Occlusion,75,wHash,32,db4,832,42.38227146814404
faces,2,Occlusion_75,Occlusion,75,wHash,32,sym5,830,45.43063773833005
faces,2,Occlusion_75,Occlusion,75,wHash,32,coif1,734,43.3641975308642
faces,3,Original,Original,0,wHash,4,haar,0,100.0
faces,3,Original,Original,0,wHash,4,db4,0,100.0
faces,3,Original,Original,0,wHash,4,sym5,0,100.0
faces,3,Original,Original,0,wHash,4,coif1,0,100.0
faces,3,Original,Original,0,wHash,8,haar,0,100.0
faces,3,Original,Original,0,wHash,8,db4,0,100.0
faces,3,Original,Original,0,wHash,8,sym5,0,100.0
faces,3,Original,Original,0,wHash,8,coif1,0,100.0
faces,3,Original,Original,0,wHash,16,haar,0,100.0
faces,3,Original,Original,0,wHash,16,db4,0,100.0
faces,3,Original,Original,0,wHash,16,sym5,0,100.0
faces,3,Original,Original,0,wHash,16,coif1,0,100.0
faces,3,Original,Original,0,wHash,32,haar,0,100.0
faces,3,Original,Original,0,wHash,32,db4,0,100.0
faces,3,Original,Original,0,wHash,32,sym5,0,100.0
faces,3,Original,Original,0,wHash,32,coif1,0,100.0
faces,3,Compression_90,Compression,90,wHash,4,haar,0,100.0
faces,3,Compression_90,Compression,90,wHash,4,db4,0,100.0
faces,3,Compression_90,Compression,90,wHash,4,sym5,0,100.0
faces,3,Compression_90,Compression,90,wHash,4,coif1,0,100.0
faces,3,Compression_90,Compression,90,wHash,8,haar,0,100.0
faces,3,Compression_90,Compression,90,wHash,8,db4,0,100.0
faces,3,Compression_90,Compression,90,wHash,8,sym5,0,100.0
faces,3,Compression_90,Compression,90,wHash,8,coif1,0,100.0
faces,3,Compression_90,Compression,90,wHash,16,haar,0,100.0
faces,3,Compression_90,Compression,90,wHash,16,db4,2,99.58677685950413
faces,3,Compression_90,Compression,90,wHash,16,sym5,0,100.0
faces,3,Compression_90,Compression,90,wHash,16,coif1,0,100.0
faces,3,Compression_90,Compression,90,wHash,32,haar,0,100.0
faces,3,Compression_90,Compression,90,wHash,32,db4,2,99.86149584487535
faces,3,Compression_90,Compression,90,wHash,32,sym5,4,99.7370151216305
faces,3,Compression_90,Compression,90,wHash,32,coif1,4,99.69135802469135
faces,3,Compression_75,Compression,75,wHash,4,haar,0,100.0
faces,3,Compression_75,Compression,75,wHash,4,db4,0,100.0
faces,3,Compression_75,Compression,75,wHash,4,sym5,0,100.0
faces,3,Compression_75,Compression,75,wHash,4,coif1,0,100.0
faces,3,Compression_75,Compression,75,wHash,8,haar,0,100.0
faces,3,Compression_75,Compression,75,wHash,8,db4,0,100.0
faces,3,Compression_75,Compression,75,wHash,8,sym5,0,100.0
faces,3,Compression_75,Compression,75,wHash,8,coif1,0,100.0
faces,3,Compression_75,Compression,75,wHash,16,haar,0,100.0
faces,3,Compression_75,Compression,75,wHash,16,db4,2,99.58677685950413
faces,3,Compression_75,Compression,75,wHash,16,sym5,2,99.65277777777777
faces,3,Compression_75,Compression,75,wHash,16,coif1,0,100.0
faces,3,Compression_75,Compression,75,wHash,32,haar,0,100.0
faces,3,Compression_75,Compression,75,wHash,32,db4,8,99.44598337950139
