Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Param_hash_size,Algorithme,Distance_Hamming,Similarite_Pct
cars,44,Compression_25,Compression,25,32,dHash,27,97.36328125
cars,44,Compression_10,Compression,10,4,aHash,0,100.0
cars,44,Compression_10,Compression,10,4,dHash,0,100.0
cars,44,Compression_10,Compression,10,6,aHash,0,100.0
cars,44,Compression_10,Compression,10,6,dHash,0,100.0
cars,44,Compression_10,Compression,10,8,aHash,0,100.0
cars,44,Compression_10,Compression,10,8,dHash,0,100.0
cars,44,Compression_10,Compression,10,12,aHash,0,100.0
cars,44,Compression_10,Compression,10,12,dHash,1,99.30555555555556
cars,44,Compression_10,Compression,10,16,aHash,1,99.609375
cars,44,Compression_10,Compression,10,16,dHash,3,98.828125
cars,44,Compression_10,Compression,10,24,aHash,3,99.47916666666667
cars,44,Compression_10,Compression,10,24,dHash,12,97.91666666666667
cars,44,Compression_10,Compression,10,32,aHash,8,99.21875
cars,44,Compression_10,Compression,10,32,dHash,36,96.484375
cars,44,Resize_50,Resize,50,4,aHash,0,100.0
cars,44,Resize_50,Resize,50,4,dHash,0,100.0
cars,44,Resize_50,Resize,50,6,aHash,0,100.0
cars,44,Resize_50,Resize,50,6,dHash,0,100.0
cars,44,Resize_50,Resize,50,8,aHash,0,100.0
cars,44,Resize_50,Resize,50,8,dHash,0,100.0
cars,44,Resize_50,Resize,50,12,aHash,0,100.0
cars,44,Resize_50,Resize,50,12,dHash,0,100.0
cars,44,Resize_50,Resize,50,16,aHash,0,100.0
cars,44,Resize_50,Resize,50,16,dHash,0,100.0
cars,44,Resize_50,Resize,50,24,aHash,0,100.0
cars,44,Resize_50,Resize,50,24,dHash,2,99.65277777777777
cars,44,Resize_50,Resize,50,32,aHash,0,100.0
cars,44,Resize_50,Resize,50,32,dHash,4,99.609375
cars,44,Resize_75,Resize,75,4,aHash,0,100.0
cars,44,Resize_75,Resize,75,4,dHash,0,100.0
cars,44,Resize_75,Resize,75,6,aHash,0,100.0
cars,44,Resize_75,Resize,75,6,dHash,0,100.0
cars,44,Resize_75,Resize,75,8,aHash,0,100.0
cars,44,Resize_75,Resize,75,8,dHash,0,100.0
cars,44,Resize_75,Resize,75,12,aHash,0,100.0
cars,44,Resize_75,Resize,75,12,dHash,0,100.0
cars,44,Resize_75,Resize,75,16,aHash,0,100.0
cars,44,Resize_75,Resize,75,16,dHash,0,100.0
cars,44,Resize_75,Resize,75,24,aHash,0,100.0
cars,44,Resize_75,Resize,75,24,dHash,1,99.82638888888889
cars,44,Resize_75,Resize,75,32,aHash,0,100.0
cars,44,Resize_75,Resize,75,32,dHash,7,99.31640625
cars,44,Resize_90,Resize,90,4,aHash,0,100.0
cars,44,Resize_90,Resize,90,4,dHash,0,100.0
cars,44,Resize_90,Resize,90,6,aHash,0,100.0
cars,44,Resize_90,Resize,90,6,dHash,0,100.0
cars,44,Resize_90,Resize,90,8,aHash,0,100.0
cars,44,Resize_90,Resize,90,8,dHash,0,100.0
cars,44,Resize_90,Resize,90,12,aHash,0,100.0
cars,44,Resize_90,Resize,90,12,dHash,0,100.0
cars,44,Resize_90,Resize,90,16,aHash,0,100.0
cars,44,Resize_90,Resize,90,16,dHash,1,99.609375
cars,44,Resize_90,Resize,90,24,aHash,2,99.65277777777777
cars,44,Resize_90,Resize,90,24,dHash,6,98.95833333333333
cars,44,Resize_90,Resize,90,32,aHash,4,99.609375
cars,44,Resize_90,Resize,90,32,dHash,20,98.046875
cars,44,Downscale_50,Downscale,50,4,aHash,0,100.0
cars,44,Downscale_50,Downscale,50,4,dHash,1,93.75
cars,44,Downscale_50,Downscale,50,6,aHash,0,100.0
cars,44,Downscale_50,Downscale,50,6,dHash,0,100.0
cars,44,Downscale_50,Downscale,50,8,aHash,1,98.4375
cars,44,Downscale_50,Downscale,50,8,dHash,0,100.0
cars,44,Downscale_50,Downscale,50,12,aHash,0,100.0
cars,44,Downscale_50,Downscale,50,12,dHash,0,100.0
cars,44,Downscale_50,Downscale,50,16,aHash,1,99.609375
cars,44,Downscale_50,Downscale,50,16,dHash,0,100.0
cars,44,Downscale_50,Downscale,50,24,aHash,0,100.0
cars,44,Downscale_50,Downscale,50,24,dHash,3,99.47916666666667
cars,44,Downscale_50,Downscale,50,32,aHash,1,99.90234375
cars,44,Downscale_50,Downscale,50,32,dHash,8,99.21875
cars,44,Downscale_75,Downscale,75,4,aHash,0,100.0
cars,44,Downscale_75,Downscale,75,4,dHash,0,100.0
cars,44,Downscale_75,Downscale,75,6,aHash,0,100.0
cars,44,Downscale_75,Downscale,75,6,dHash,0,100.0
cars,44,Downscale_75,Downscale,75,8,aHash,0,100.0
cars,44,Downscale_75,Downscale,75,8,dHash,0,100.0
cars,44,Downscale_75,Downscale,75,12,aHash,0,100.0
cars,44,Downscale_75,Downscale,75,12,dHash,0,100.0
cars,44,Downscale_75,Downscale,75,16,aHash,1,99.609375
cars,44,Downscale_75,Downscale,75,16,dHash,2,99.21875
cars,44,Downscale_75,Downscale,75,24,aHash,0,100.0
cars,44,Downscale_75,Downscale,75,24,dHash,6,98.95833333333333
cars,44,Downscale_75,Downscale,75,32,aHash,2,99.8046875
cars,44,Downscale_75,Downscale,75,32,dHash,9,99.12109375
cars,44,Downscale_90,Downscale,90,4,aHash,0,100.0
cars,44,Downscale_90,Downscale,90,4,dHash,0,100.0
cars,44,Downscale_90,Downscale,90,6,aHash,0,100.0
cars,44,Downscale_90,Downscale,90,6,dHash,0,100.0
cars,44,Downscale_90,Downscale,90,8,aHash,0,100.0
cars,44,Downscale_90,Downscale,90,8,dHash,0,100.0
cars,44,Downscale_90,Downscale,90,12,aHash,0,100.0
cars,44,Downscale_90,Downscale,90,12,dHash,1,99.30555555555556
cars,44,Downscale_90,Downscale,90,16,aHash,3,98.828125
cars,44,Downscale_90,Downscale,90,16,dHash,6,97.65625
cars,44,Downscale_90,Downscale,90,24,aHash,4,99.30555555555556
cars,44,Downscale_90,Downscale,90,24,dHash,21,96.35416666666667
cars,44,Downscale_90,Downscale,90,32,aHash,25,97.55859375
cars,44,Downscale_90,Downscale,90,32,dHash,55,94.62890625
cars,44,Occlusion_10,Occlusion,10,4,aHash,4,75.0
cars,44,Occlusion_10,Occlusion,10,4,dHash,4,75.0
cars,44,Occlusion_10,Occlusion,10,6,aHash,2,94.44444444444444
cars,44,Occlusion_10,Occlusion,10,6,dHash,6,83.33333333333334
cars,44,Occlusion_10,Occlusion,10,8,aHash,5,92.1875
cars,44,Occlusion_10,Occlusion,10,8,dHash,4,93.75
cars,44,Occlusion_10,Occlusion,10,12,aHash,11,92.36111111111111
cars,44,Occlusion_10,Occlusion,10,12,dHash,11,92.36111111111111
cars,44,Occlusion_10,Occlusion,10,16,aHash,28,89.0625
cars,44,Occlusion_10,Occlusion,10,16,dHash,19,92.578125
cars,44,Occlusion_10,Occlusion,10,24,aHash,49,91.49305555555556
cars,44,Occlusion_10,Occlusion,10,24,dHash,28,95.13888888888889
cars,44,Occlusion_10,Occlusion,10,32,aHash,72,92.96875
cars,44,Occlusion_10,Occlusion,10,32,dHash,53,94.82421875
cars,44,Occlusion_25,Occlusion,25,4,aHash,4,75.0
cars,44,Occlusion_25,Occlusion,25,4,dHash,5,68.75
cars,44,Occlusion_25,Occlusion,25,6,aHash,5,86.11111111111111
cars,44,Occlusion_25,Occlusion,25,6,dHash,6,83.33333333333334
cars,44,Occlusion_25,Occlusion,25,8,aHash,8,87.5
cars,44,Occlusion_25,Occlusion,25,8,dHash,11,82.8125
cars,44,Occlusion_25,Occlusion,25,12,aHash,23,84.02777777777777
cars,44,Occlusion_25,Occlusion,25,12,dHash,26,81.94444444444444
cars,44,Occlusion_25,Occlusion,25,16,aHash,36,85.9375
cars,44,Occlusion_25,Occlusion,25,16,dHash,41,83.984375
cars,44,Occlusion_25,Occlusion,25,24,aHash,89,84.54861111111111
cars,44,Occlusion_25,Occlusion,25,24,dHash,76,86.80555555555556
cars,44,Occlusion_25,Occlusion,25,32,aHash,144,85.9375
cars,44,Occlusion_25,Occlusion,25,32,dHash,136,86.71875
cars,44,Occlusion_50,Occlusion,50,4,aHash,5,68.75
cars,44,Occlusion_50,Occlusion,50,4,dHash,7,56.25
cars,44,Occlusion_50,Occlusion,50,6,aHash,6,83.33333333333334
cars,44,Occlusion_50,Occlusion,50,6,dHash,11,69.44444444444444
cars,44,Occlusion_50,Occlusion,50,8,aHash,17,73.4375
cars,44,Occlusion_50,Occlusion,50,8,dHash,18,71.875
cars,44,Occlusion_50,Occlusion,50,12,aHash,29,79.86111111111111
cars,44,Occlusion_50,Occlusion,50,12,dHash,43,70.13888888888889
cars,44,Occlusion_50,Occlusion,50,16,aHash,58,77.34375
cars,44,Occlusion_50,Occlusion,50,16,dHash,68,73.4375
cars,44,Occlusion_50,Occlusion,50,24,aHash,125,78.29861111111111
cars,44,Occlusion_50,Occlusion,50,24,dHash,154,73.26388888888889
cars,44,Occlusion_50,Occlusion,50,32,aHash,230,77.5390625
cars,44,Occlusion_50,Occlusion,50,32,dHash,247,75.87890625
cars,44,Occlusion_75,Occlusion,75,4,aHash,7,56.25
cars,44,Occlusion_75,Occlusion,75,4,dHash,7,56.25
cars,44,Occlusion_75,Occlusion,75,6,aHash,6,83.33333333333334
cars,44,Occlusion_75,Occlusion,75,6,dHash,10,72.22222222222223
cars,44,Occlusion_75,Occlusion,75,8,aHash,17,73.4375
cars,44,Occlusion_75,Occlusion,75,8,dHash,21,67.1875
cars,44,Occlusion_75,Occlusion,75,12,aHash,42,70.83333333333333
cars,44,Occlusion_75,Occlusion,75,12,dHash,62,56.94444444444444
cars,44,Occlusion_75,Occlusion,75,16,aHash,91,64.453125
cars,44,Occlusion_75,Occlusion,75,16,dHash,121,52.734375
cars,44,Occlusion_75,Occlusion,75,24,aHash,185,67.88194444444444
cars,44,Occlusion_75,Occlusion,75,24,dHash,235,59.20138888888889
cars,44,Occlusion_75,Occlusion,75,32,aHash,386,62.3046875
cars,44,Occlusion_75,Occlusion,75,32,dHash,404,60.546875
cars,45,Original,Original,0,4,aHash,0,100.0
cars,45,Original,Original,0,4,dHash,0,100.0
cars,45,Original,Original,0,6,aHash,0,100.0
cars,45,Original,Original,0,6,dHash,0,100.0
cars,45,Original,Original,0,8,aHash,0,100.0
cars,45,Original,Original,0,8,dHash,0,100.0
cars,45,Original,Original,0,12,aHash,0,100.0
cars,45,Original,Original,0,12,dHash,0,100.0
cars,45,Original,Original,0,16,aHash,0,100.0
cars,45,Original,Original,0,16,dHash,0,100.0
cars,45,Original,Original,0,24,aHash,0,100.0
cars,45,Original,Original,0,24,dHash,0,100.0
cars,45,Original,Original,0,32,aHash,0,100.0
cars,45,Original,Original,0,32,dHash,0,100.0
cars,45,Compression_90,Compression,90,4,aHash,0,100.0
cars,45,Compression_90,Compression,90,4,dHash,0,100.0
cars,45,Compression_90,Compression,90,6,aHash,0,100.0
cars,45,Compression_90,Compression,90,6,dHash,0,100.0
cars,45,Compression_90,Compression,90,8,aHash,0,100.0
cars,45,Compression_90,Compression,90,8,dHash,0,100.0
cars,45,Compression_90,Compression,90,12,aHash,0,100.0
cars,45,Compression_90,Compression,90,12,dHash,0,100.0
cars,45,Compression_90,Compression,90,16,aHash,0,100.0
cars,45,Compression_90,Compression,90,16,dHash,1,99.609375
cars,45,Compression_90,Compression,90,24,aHash,0,100.0
cars,45,Compression_90,Compression,90,24,dHash,2,99.65277777777777
cars,45,Compression_90,Compression,90,32,aHash,0,100.0
cars,45,Compression_90,Compression,90,32,dHash,12,98.828125
cars,45,Compression_75,Compression,75,4,aHash,0,100.0
cars,45,Compression_75,Compression,75,4,dHash,0,100.0
cars,45,Compression_75,Compression,75,6,aHash,0,100.0
cars,45,Compression_75,Compression,75,6,dHash,0,100.0
cars,45,Compression_75,Compression,75,8,aHash,0,100.0
cars,45,Compression_75,Compression,75,8,dHash,0,100.0
cars,45,Compression_75,Compression,75,12,aHash,0,100.0
cars,45,Compression_75,Compression,75,12,dHash,0,100.0
cars,45,Compression_75,Compression,75,16,aHash,0,100.0
cars,45,Compression_75,Compression,75,16,dHash,0,100.0
cars,45,Compression_75,Compression,75,24,aHash,0,100.0
cars,45,Compression_75,Compression,75,24,dHash,3,99.47916666666667
cars,45,Compression_75,Compression,75,32,aHash,0,100.0
cars,45,Compression_75,Compression,75,32,dHash,9,99.12109375
cars,45,Compression_50,Compression,50,4,aHash,0,100.0
cars,45,Compression_50,Compression,50,4,dHash,0,100.0
cars,45,Compression_50,Compression,50,6,aHash,0,100.0
cars,45,Compression_50,Compression,50,6,dHash,0,100.0
cars,45,Compression_50,Compression,50,8,aHash,0,100.0
cars,45,Compression_50,Compression,50,8,dHash,0,100.0
cars,45,Compression_50,Compression,50,12,aHash,0,100.0
cars,45,Compression_50,Compression,50,12,dHash,0,100.0
cars,45,Compression_50,Compression,50,16,aHash,0,100.0
cars,45,Compression_50,Compression,50,16,dHash,2,99.21875
cars,45,Compression_50,Compression,50,24,aHash,0,100.0
cars,45,Compression_50,Compression,50,24,dHash,9,98.4375
cars,45,Compression_50,Compression,50,32,aHash,1,99.90234375
cars,45,Compression_50,Compression,50,32,dHash,22,97.8515625
cars,45,Compression_25,Compression,25,4,aHash,0,100.0
cars,45,Compression_25,Compression,25,4,dHash,0,100.0
cars,45,Compression_25,Compression,25,6,aHash,0,100.0
cars,45,Compression_25,Compression,25,6,dHash,0,100.0
cars,45,Compression_25,Compression,25,8,aHash,0,100.0
cars,45,Compression_25,Compression,25,8,dHash,0,100.0
cars,45,Compression_25,Compression,25,12,aHash,0,100.0
cars,45,Compression_25,Compression,25,12,dHash,1,99.30555555555556
cars,45,Compression_25,Compression,25,16,aHash,0,100.0
cars,45,Compression_25,Compression,25,16,dHash,3,98.828125
cars,45,Compression_25,Compression,25,24,aHash,1,99.82638888888889
cars,45,Compression_25,Compression,25,24,dHash,9,98.4375
cars,45,Compression_25,Compression,25,32,aHash,0,100.0
cars,45,Compression_25,Compression,25,32,dHash,25,97.55859375
cars,45,Compression_10,Compression,10,4,aHash,0,100.0
cars,45,Compression_10,Compression,10,4,dHash,0,100.0
cars,45,Compression_10,Compression,10,6,aHash,0,100.0
cars,45,Compression_10,Compression,10,6,dHash,0,100.0
cars,45,Compression_10,Compression,10,8,aHash,0,100.0
cars,45,Compression_10,Compression,10,8,dHash,0,100.0
cars,45,Compression_10,Compression,10,12,aHash,0,100.0
cars,45,Compression_10,Compression,10,12,dHash,1,99.30555555555556
cars,45,Compression_10,Compression,10,16,aHash,0,100.0
cars,45,Compression_10,Compression,10,16,dHash,4,98.4375
cars,45,Compression_10,Compression,10,24,aHash,0,100.0
cars,45,Compression_10,Compression,10,24,dHash,17,97.04861111111111
cars,45,Compression_10,Compression,10,32,aHash,2,99.8046875
cars,45,Compression_10,Compression,10,32,dHash,48,95.3125
cars,45,Resize_50,Resize,50,4,aHash,0,100.0
cars,45,Resize_50,Resize,50,4,dHash,0,100.0
cars,45,Resize_50,Resize,50,6,aHash,0,100.0
cars,45,Resize_50,Resize,50,6,dHash,0,100.0
cars,45,Resize_50,Resize,50,8,aHash,0,100.0
cars,45,Resize_50,Resize,50,8,dHash,0,100.0
cars,45,Resize_50,Resize,50,12,aHash,0,100.0
cars,45,Resize_50,Resize,50,12,dHash,0,100.0
cars,45,Resize_50,Resize,50,16,aHash,0,100.0
cars,45,Resize_50,Resize,50,16,dHash,0,100.0
cars,45,Resize_50,Resize,50,24,aHash,0,100.0
cars,45,Resize_50,Resize,50,24,dHash,3,99.47916666666667
cars,45,Resize_50,Resize,50,32,aHash,1,99.90234375
cars,45,Resize_50,Resize,50,32,dHash,7,99.31640625
cars,45,Resize_75,Resize,75,4,aHash,0,100.0
cars,45,Resize_75,Resize,75,4,dHash,0,100.0
cars,45,Resize_75,Resize,75,6,aHash,0,100.0
cars,45,Resize_75,Resize,75,6,dHash,1,97.22222222222223
cars,45,Resize_75,Resize,75,8,aHash,0,100.0
cars,45,Resize_75,Resize,75,8,dHash,0,100.0
cars,45,Resize_75,Resize,75,12,aHash,0,100.0
cars,45,Resize_75,Resize,75,12,dHash,1,99.30555555555556
cars,45,Resize_75,Resize,75,16,aHash,0,100.0
cars,45,Resize_75,Resize,75,16,dHash,1,99.609375
cars,45,Resize_75,Resize,75,24,aHash,1,99.82638888888889
cars,45,Resize_75,Resize,75,24,dHash,7,98.78472222222223
cars,45,Resize_75,Resize,75,32,aHash,2,99.8046875
cars,45,Resize_75,Resize,75,32,dHash,12,98.828125
cars,45,Resize_90,Resize,90,4,aHash,0,100.0
cars,45,Resize_90,Resize,90,4,dHash,0,100.0
cars,45,Resize_90,Resize,90,6,aHash,0,100.0
cars,45,Resize_90,Resize,90,6,dHash,0,100.0
cars,45,Resize_90,Resize,90,8,aHash,0,100.0
cars,45,Resize_90,Resize,90,8,dHash,0,100.0
cars,45,Resize_90,Resize,90,12,aHash,0,100.0
cars,45,Resize_90,Resize,90,12,dHash,1,99.30555555555556
cars,45,Resize_90,Resize,90,16,aHash,0,100.0
cars,45,Resize_90,Resize,90,16,dHash,5,98.046875
cars,45,Resize_90,Resize,90,24,aHash,2,99.65277777777777
cars,45,Resize_90,Resize,90,24,dHash,12,97.91666666666667
cars,45,Resize_90,Resize,90,32,aHash,1,99.90234375
cars,45,Resize_90,Resize,90,32,dHash,23,97.75390625
cars,45,Downscale_50,Downscale,50,4,aHash,0,100.0
cars,45,Downscale_50,Downscale,50,4,dHash,0,100.0
cars,45,Downscale_50,Downscale,50,6,aHash,0,100.0
cars,45,Downscale_50,Downscale,50,6,dHash,0,100.0
cars,45,Downscale_50,Downscale,50,8,aHash,0,100.0
cars,45,Downscale_50,Downscale,50,8,dHash,0,100.0
cars,45,Downscale_50,Downscale,50,12,aHash,0,100.0
cars,45,Downscale_50,Downscale,50,12,dHash,1,99.30555555555556
cars,45,Downscale_50,Downscale,50,16,aHash,0,100.0
cars,45,Downscale_50,Downscale,50,16,dHash,3,98.828125
cars,45,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
cars,45,Downscale_50,Downscale,50,24,dHash,9,98.4375
cars,45,Downscale_50,Downscale,50,32,aHash,1,99.90234375
cars,45,Downscale_50,Downscale,50,32,dHash,6,99.4140625
cars,45,Downscale_75,Downscale,75,4,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,4,dHash,0,100.0
cars,45,Downscale_75,Downscale,75,6,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,6,dHash,1,97.22222222222223
cars,45,Downscale_75,Downscale,75,8,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,8,dHash,0,100.0
cars,45,Downscale_75,Downscale,75,12,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,12,dHash,1,99.30555555555556
cars,45,Downscale_75,Downscale,75,16,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,16,dHash,3,98.828125
cars,45,Downscale_75,Downscale,75,24,aHash,0,100.0
cars,45,Downscale_75,Downscale,75,24,dHash,9,98.4375
cars,45,Downscale_75,Downscale,75,32,aHash,2,99.8046875
cars,45,Downscale_75,Downscale,75,32,dHash,16,98.4375
cars,45,Downscale_90,Downscale,90,4,aHash,0,100.0
cars,45,Downscale_90,Downscale,90,4,dHash,0,100.0
cars,45,Downscale_90,Downscale,90,6,aHash,0,100.0
cars,45,Downscale_90,Downscale,90,6,dHash,1,97.22222222222223
cars,45,Downscale_90,Downscale,90,8,aHash,0,100.0
cars,45,Downscale_90,Downscale,90,8,dHash,0,100.0
cars,45,Downscale_90,Downscale,90,12,aHash,0,100.0
cars,45,Downscale_90,Downscale,90,12,dHash,3,97.91666666666667
cars,45,Downscale_90,Downscale,90,16,aHash,0,100.0
cars,45,Downscale_90,Downscale,90,16,dHash,10,96.09375
cars,45,Downscale_90,Downscale,90,24,aHash,1,99.82638888888889
cars,45,Downscale_90,Downscale,90,24,dHash,25,95.65972222222223
cars,45,Downscale_90,Downscale,90,32,aHash,7,99.31640625
cars,45,Downscale_90,Downscale,90,32,dHash,57,94.43359375
cars,45,Occlusion_10,Occlusion,10,4,aHash,0,100.0
cars,45,Occlusion_10,Occlusion,10,4,dHash,0,100.0
cars,45,Occlusion_10,Occlusion,10,6,aHash,0,100.0
cars,45,Occlusion_10,Occlusion,10,6,dHash,4,88.88888888888889
cars,45,Occlusion_10,Occlusion,10,8,aHash,2,96.875
cars,45,Occlusion_10,Occlusion,10,8,dHash,7,89.0625
cars,45,Occlusion_10,Occlusion,10,12,aHash,0,100.0
cars,45,Occlusion_10,Occlusion,10,12,dHash,13,90.97222222222223
cars,45,Occlusion_10,Occlusion,10,16,aHash,0,100.0
cars,45,Occlusion_10,Occlusion,10,16,dHash,25,90.234375
cars,45,Occlusion_10,Occlusion,10,24,aHash,4,99.30555555555556
cars,45,Occlusion_10,Occlusion,10,24,dHash,46,92.01388888888889
cars,45,Occlusion_10,Occlusion,10,32,aHash,11,98.92578125
cars,45,Occlusion_10,Occlusion,10,32,dHash,82,91.9921875
cars,45,Occlusion_25,Occlusion,25,4,aHash,0,100.0
cars,45,Occlusion_25,Occlusion,25,4,dHash,0,100.0
cars,45,Occlusion_25,Occlusion,25,6,aHash,0,100.0
cars,45,Occlusion_25,Occlusion,25,6,dHash,0,100.0
cars,45,Occlusion_25,Occlusion,25,8,aHash,2,96.875
cars,45,Occlusion_25,Occlusion,25,8,dHash,6,90.625
cars,45,Occlusion_25,Occlusion,25,12,aHash,0,100.0
cars,45,Occlusion_25,Occlusion,25,12,dHash,14,90.27777777777777
cars,45,Occlusion_25,Occlusion,25,16,aHash,2,99.21875
cars,45,Occlusion_25,Occlusion,25,16,dHash,37,85.546875
cars,45,Occlusion_25,Occlusion,25,24,aHash,8,98.61111111111111
cars,45,Occlusion_25,Occlusion,25,24,dHash,81,85.9375
cars,45,Occlusion_25,Occlusion,25,32,aHash,20,98.046875
cars,45,Occlusion_25,Occlusion,25,32,dHash,145,85.83984375
cars,45,Occlusion_50,Occlusion,50,4,aHash,0,100.0
cars,45,Occlusion_50,Occlusion,50,4,dHash,2,87.5
cars,45,Occlusion_50,Occlusion,50,6,aHash,4,88.88888888888889
cars,45,Occlusion_50,Occlusion,50,6,dHash,5,86.11111111111111
cars,45,Occlusion_50,Occlusion,50,8,aHash,12,81.25
cars,45,Occlusion_50,Occlusion,50,8,dHash,15,76.5625
cars,45,Occlusion_50,Occlusion,50,12,aHash,8,94.44444444444444
cars,45,Occlusion_50,Occlusion,50,12,dHash,50,65.27777777777777
cars,45,Occlusion_50,Occlusion,50,16,aHash,36,85.9375
cars,45,Occlusion_50,Occlusion,50,16,dHash,108,57.8125
cars,45,Occlusion_50,Occlusion,50,24,aHash,62,89.23611111111111
cars,45,Occlusion_50,Occlusion,50,24,dHash,227,60.59027777777778
cars,45,Occlusion_50,Occlusion,50,32,aHash,98,90.4296875
cars,45,Occlusion_50,Occlusion,50,32,dHash,329,67.87109375
cars,45,Occlusion_75,Occlusion,75,4,aHash,6,62.5
cars,45,Occlusion_75,Occlusion,75,4,dHash,6,62.5
cars,45,Occlusion_75,Occlusion,75,6,aHash,4,88.88888888888889
cars,45,Occlusion_75,Occlusion,75,6,dHash,17,52.77777777777778
cars,45,Occlusion_75,Occlusion,75,8,aHash,12,81.25
cars,45,Occlusion_75,Occlusion,75,8,dHash,28,56.25
cars,45,Occlusion_75,Occlusion,75,12,aHash,38,73.61111111111111
cars,45,Occlusion_75,Occlusion,75,12,dHash,60,58.33333333333333
cars,45,Occlusion_75,Occlusion,75,16,aHash,84,67.1875
cars,45,Occlusion_75,Occlusion,75,16,dHash,107,58.203125
cars,45,Occlusion_75,Occlusion,75,24,aHash,166,71.18055555555556
cars,45,Occlusion_75,Occlusion,75,24,dHash,208,63.88888888888889
cars,45,Occlusion_75,Occlusion,75,32,aHash,356,65.234375
cars,45,Occlusion_75,Occlusion,75,32,dHash,416,59.375
cars,46,Original,Original,0,4,aHash,0,100.0
cars,46,Original,Original,0,4,dHash,0,100.0
cars,46,Original,Original,0,6,aHash,0,100.0
cars,46,Original,Original,0,6,dHash,0,100.0
cars,46,Original,Original,0,8,aHash,0,100.0
cars,46,Original,Original,0,8,dHash,0,100.0
cars,46,Original,Original,0,12,aHash,0,100.0
cars,46,Original,Original,0,12,dHash,0,100.0
cars,46,Original,Original,0,16,aHash,0,100.0
cars,46,Original,Original,0,16,dHash,0,100.0
cars,46,Original,Original,0,24,aHash,0,100.0
cars,46,Original,Original,0,24,dHash,0,100.0
cars,46,Original,Original,0,32,aHash,0,100.0
cars,46,Original,Original,0,32,dHash,0,100.0
cars,46,Compression_90,Compression,90,4,aHash,0,100.0
cars,46,Compression_90,Compression,90,4,dHash,0,100.0
cars,46,Compression_90,Compression,90,6,aHash,0,100.0
cars,46,Compression_90,Compression,90,6,dHash,0,100.0
cars,46,Compression_90,Compression,90,8,aHash,0,100.0
cars,46,Compression_90,Compression,90,8,dHash,0,100.0
cars,46,Compression_90,Compression,90,12,aHash,0,100.0
cars,46,Compression_90,Compression,90,12,dHash,1,99.30555555555556
cars,46,Compression_90,Compression,90,16,aHash,1,99.609375
cars,46,Compression_90,Compression,90,16,dHash,1,99.609375
cars,46,Compression_90,Compression,90,24,aHash,0,100.0
cars,46,Compression_90,Compression,90,24,dHash,1,99.82638888888889
cars,46,Compression_90,Compression,90,32,aHash,0,100.0
cars,46,Compression_90,Compression,90,32,dHash,8,99.21875
cars,46,Compression_75,Compression,75,4,aHash,0,100.0
cars,46,Compression_75,Compression,75,4,dHash,0,100.0
cars,46,Compression_75,Compression,75,6,aHash,0,100.0
cars,46,Compression_75,Compression,75,6,dHash,0,100.0
cars,46,Compression_75,Compression,75,8,aHash,0,100.0
cars,46,Compression_75,Compression,75,8,dHash,1,98.4375
cars,46,Compression_75,Compression,75,12,aHash,0,100.0
cars,46,Compression_75,Compression,75,12,dHash,0,100.0
cars,46,Compression_75,Compression,75,16,aHash,1,99.609375
cars,46,Compression_75,Compression,75,16,dHash,2,99.21875
cars,46,Compression_75,Compression,75,24,aHash,0,100.0
cars,46,Compression_75,Compression,75,24,dHash,6,98.95833333333333
cars,46,Compression_75,Compression,75,32,aHash,1,99.90234375
cars,46,Compression_75,Compression,75,32,dHash,14,98.6328125
cars,46,Compression_50,Compression,50,4,aHash,0,100.0
cars,46,Compression_50,Compression,50,4,dHash,1,93.75
cars,46,Compression_50,Compression,50,6,aHash,1,97.22222222222223
cars,46,Compression_50,Compression,50,6,dHash,0,100.0
cars,46,Compression_50,Compression,50,8,aHash,0,100.0
cars,46,Compression_50,Compression,50,8,dHash,1,98.4375
cars,46,Compression_50,Compression,50,12,aHash,0,100.0
cars,46,Compression_50,Compression,50,12,dHash,3,97.91666666666667
cars,46,Compression_50,Compression,50,16,aHash,1,99.609375
cars,46,Compression_50,Compression,50,16,dHash,4,98.4375
cars,46,Compression_50,Compression,50,24,aHash,0,100.0
cars,46,Compression_50,Compression,50,24,dHash,13,97.74305555555556
cars,46,Compression_50,Compression,50,32,aHash,0,100.0
cars,46,Compression_50,Compression,50,32,dHash,26,97.4609375
cars,46,Compression_25,Compression,25,4,aHash,0,100.0
cars,46,Compression_25,Compression,25,4,dHash,0,100.0
cars,46,Compression_25,Compression,25,6,aHash,0,100.0
cars,46,Compression_25,Compression,25,6,dHash,0,100.0
cars,46,Compression_25,Compression,25,8,aHash,1,98.4375
cars,46,Compression_25,Compression,25,8,dHash,1,98.4375
cars,46,Compression_25,Compression,25,12,aHash,0,100.0
cars,46,Compression_25,Compression,25,12,dHash,3,97.91666666666667
cars,46,Compression_25,Compression,25,16,aHash,1,99.609375
cars,46,Compression_25,Compression,25,16,dHash,12,95.3125
cars,46,Compression_25,Compression,25,24,aHash,0,100.0
